SalesID,EmployeeID,ProductName,Quantity,UnitPrice,SalesDate,Region
30797,375,Laptop,37,400,2025-10-07,Southwest
30798,170,USB Drive,8,50,2025-08-06,West
30799,56,Webcam,58,25,2025-07-16,Southwest
30800,733,Webcam,2,400,2024-12-14,West
30801,325,Keyboard,6,2000,2025-01-04,North
30802,658,Laptop,32,2000,2025-08-05,Southwest
30803,957,Laptop,19,50,2024-12-27,Northeast
30804,260,USB Drive,18,75,2025-09-09,East
30805,641,Monitor,99,500,2025-05-23,East
30806,562,Webcam,89,500,2025-04-26,West
30807,340,Monitor,40,800,2025-06-26,North
30808,838,External HDD,60,2000,2025-01-16,East
30809,404,Router,40,100,2025-04-23,East
30810,532,Mouse,81,50,2025-05-25,East
30811,174,Laptop,66,400,2025-11-10,East
30812,795,Laptop,22,400,2025-10-13,Northeast
30813,538,USB Drive,37,1200,2025-09-28,Northeast
30814,160,Mouse,33,500,2025-10-12,Southwest
30815,10,Keyboard,20,25,2025-07-29,Central
30816,594,Monitor,40,50,2024-12-29,Central
30817,256,Router,12,25,2025-04-03,Southwest
30818,617,Printer,49,2000,2025-05-21,East
30819,652,Mouse,34,50,2025-03-22,East
30820,714,Printer,99,1000,2025-07-01,Central
30821,344,Mouse,53,25,2025-04-03,West
30822,536,Laptop,60,1000,2025-11-20,East
30823,373,External HDD,66,2000,2025-07-16,Southwest
30824,435,External HDD,28,100,2025-09-02,West
30825,934,Headphones,83,100,2025-06-27,Central
30826,46,Keyboard,56,500,2025-11-05,Central
30827,729,Laptop,52,1000,2024-12-17,South
30828,904,Mouse,11,400,2025-01-02,Northeast
30829,55,Router,43,75,2025-01-07,Central
30830,78,External HDD,48,500,2025-01-15,South
30831,491,Printer,58,400,2025-11-16,North
30832,671,Monitor,57,100,2025-04-21,Central
30833,856,Keyboard,14,25,2025-09-02,East
30834,272,Headphones,88,800,2025-03-06,Southwest
30835,660,External HDD,54,400,2024-12-19,Northeast
30836,550,Printer,2,500,2025-09-11,Central
30837,111,Webcam,42,50,2025-10-11,South
30838,15,Printer,7,75,2025-03-07,West
30839,78,Monitor,9,25,2025-05-19,South
30840,501,External HDD,33,75,2025-05-30,North
30841,588,Monitor,91,400,2025-05-17,Southwest
30842,418,Headphones,68,75,2025-04-12,Southwest
30843,840,Mouse,64,2000,2024-12-28,Central
30844,275,Printer,97,50,2025-03-20,Northeast
30845,494,Monitor,63,500,2025-09-08,Southwest
30846,197,Printer,8,2000,2025-07-08,East
30847,376,Printer,59,800,2025-08-16,West
30848,731,Keyboard,9,100,2025-08-09,North
30849,63,External HDD,12,100,2025-07-21,South
30850,361,External HDD,58,25,2025-02-09,Southwest
30851,973,USB Drive,49,50,2024-12-08,South
30852,544,Webcam,44,800,2025-05-03,Central
30853,991,Router,11,100,2025-02-20,West
30854,745,Monitor,16,400,2024-11-28,East
30855,110,Monitor,66,100,2025-06-12,Central
30856,677,Webcam,38,100,2024-12-29,West
30857,194,Laptop,43,400,2024-12-24,West
30858,519,Mouse,67,400,2025-09-10,Central
30859,944,Mouse,99,1200,2025-07-14,East
30860,651,Printer,73,100,2024-12-18,East
30861,459,Monitor,59,100,2025-01-04,West
30862,855,Headphones,7,800,2025-04-11,South
30863,799,Mouse,26,500,2025-05-27,Southwest
30864,940,External HDD,76,2000,2025-07-02,North
30865,301,Headphones,80,1000,2025-04-10,West
30866,968,External HDD,31,2000,2024-12-31,South
30867,568,Router,24,1000,2025-06-05,Northeast
30868,672,Router,65,25,2025-03-13,Northeast
30869,496,Monitor,56,25,2025-10-23,South
30870,149,Printer,63,2000,2025-01-23,Northeast
30871,799,Mouse,26,2000,2025-03-21,Northeast
30872,769,Mouse,58,1200,2025-10-15,North
30873,461,Headphones,27,500,2025-07-28,Southwest
30874,139,Printer,69,100,2025-01-21,East
30875,861,Monitor,38,100,2025-06-03,Central
30876,836,Webcam,47,400,2024-12-07,Central
30877,292,Router,91,100,2025-05-11,Central
30878,335,USB Drive,21,400,2025-10-13,North
30879,699,Monitor,79,2000,2025-02-14,Central
30880,835,USB Drive,12,2000,2024-12-12,Northeast
30881,184,Mouse,75,1000,2024-12-12,Central
30882,307,Headphones,25,100,2025-08-31,Central
30883,925,Router,68,400,2025-04-27,North
30884,981,Router,86,25,2025-09-07,North
30885,898,Monitor,43,2000,2025-04-09,East
30886,262,External HDD,51,100,2025-04-29,Central
30887,927,Headphones,91,75,2025-07-04,East
30888,310,Keyboard,89,50,2025-01-06,North
30889,344,Webcam,24,500,2025-07-25,West
30890,424,Monitor,9,75,2025-09-04,Northeast
30891,657,Keyboard,22,1000,2025-04-06,West
30892,773,Monitor,27,50,2024-12-13,North
30893,514,Laptop,61,25,2025-04-17,North
30894,826,Printer,88,75,2025-07-20,Central
30895,524,External HDD,65,400,2025-03-05,North
30896,261,Router,65,2000,2025-08-17,North
30897,362,Webcam,14,75,2025-08-27,North
30898,956,Headphones,93,25,2025-09-28,South
30899,169,Router,20,500,2025-11-14,South
30900,660,Monitor,97,50,2025-10-07,East
30901,200,Laptop,45,100,2025-09-06,Central
30902,385,USB Drive,39,800,2025-10-25,Central
30903,312,Laptop,84,100,2025-01-28,West
30904,582,Router,81,1000,2025-11-10,West
30905,312,Monitor,30,25,2025-09-07,Central
30906,566,Keyboard,77,500,2025-08-04,Central
30907,395,Monitor,86,1000,2025-03-27,South
30908,771,Laptop,64,25,2025-03-09,Southwest
30909,351,Webcam,73,100,2025-09-22,East
30910,28,USB Drive,92,25,2025-08-03,South
30911,879,USB Drive,23,75,2025-03-04,Central
30912,875,Headphones,23,800,2025-08-02,Northeast
30913,632,Printer,32,800,2025-04-10,Central
30914,133,Printer,81,800,2025-08-18,East
30915,380,Headphones,40,1200,2025-10-03,North
30916,602,Webcam,38,25,2024-11-27,Northeast
30917,528,Printer,62,800,2024-12-10,North
30918,287,External HDD,43,800,2025-01-27,West
30919,284,Router,92,25,2025-06-02,Central
30920,903,Webcam,85,100,2025-02-13,East
30921,742,Keyboard,54,50,2025-11-18,West
30922,649,Webcam,41,25,2025-04-15,Northeast
30923,807,Monitor,52,1200,2025-09-03,Central
30924,227,Monitor,55,100,2024-12-17,South
30925,427,USB Drive,94,1000,2024-12-28,West
30926,27,Webcam,45,2000,2025-05-23,South
30927,332,External HDD,83,75,2025-11-02,East
30928,117,External HDD,46,2000,2025-03-10,South
30929,89,Keyboard,50,75,2025-05-25,North
30930,619,Monitor,51,400,2025-10-02,South
30931,733,Mouse,87,800,2025-11-15,West
30932,735,Laptop,70,1200,2025-10-16,East
30933,122,USB Drive,19,75,2025-05-06,East
30934,894,External HDD,68,500,2025-11-04,East
30935,866,External HDD,49,100,2025-06-22,Northeast
30936,33,Webcam,23,1000,2025-10-26,West
30937,603,USB Drive,5,500,2025-10-13,West
30938,696,External HDD,64,1000,2025-08-30,West
30939,888,Monitor,33,50,2025-07-16,East
30940,770,External HDD,76,500,2025-11-18,East
30941,398,Webcam,59,100,2024-11-28,Northeast
30942,525,USB Drive,52,75,2025-05-17,Central
30943,24,Printer,93,1200,2025-04-22,South
30944,325,USB Drive,78,800,2025-08-03,North
30945,34,External HDD,7,75,2025-06-03,North
30946,247,Headphones,43,25,2025-03-21,South
30947,855,Mouse,48,400,2025-10-23,East
30948,19,External HDD,42,2000,2025-01-20,South
30949,30,Laptop,62,25,2025-05-04,Central
30950,49,Mouse,20,50,2025-04-17,Central
30951,939,Headphones,37,75,2025-11-13,South
30952,912,Monitor,78,100,2024-12-09,Northeast
30953,180,Mouse,98,500,2025-07-21,Northeast
30954,370,Monitor,41,2000,2025-05-03,Southwest
30955,884,USB Drive,41,100,2025-02-20,East
30956,1000,Headphones,87,75,2025-10-19,West
30957,738,Monitor,5,1200,2024-12-25,East
30958,945,Mouse,33,100,2025-01-19,Northeast
30959,395,Mouse,48,50,2025-11-08,Northeast
30960,590,Laptop,44,1000,2025-02-10,East
30961,496,Printer,74,400,2025-10-12,South
30962,431,Webcam,10,1200,2025-09-28,Northeast
30963,207,Webcam,61,100,2025-03-05,North
30964,35,Monitor,11,500,2025-03-23,West
30965,762,Router,58,25,2025-08-20,West
30966,583,Monitor,83,500,2025-10-14,Central
30967,413,Keyboard,51,2000,2025-01-14,North
30968,364,Printer,99,400,2025-03-20,Northeast
30969,310,Router,15,800,2025-05-30,Central
30970,982,Laptop,91,400,2025-08-17,North
30971,279,Mouse,5,500,2025-04-06,Southwest
30972,152,Laptop,61,25,2024-12-04,Northeast
30973,227,USB Drive,13,2000,2025-04-27,East
30974,243,Laptop,45,75,2024-12-23,West
30975,10,Laptop,23,400,2025-05-01,North
30976,829,Webcam,16,1200,2025-01-23,East
30977,392,Webcam,36,400,2025-10-15,Northeast
30978,48,Headphones,10,25,2025-03-01,Central
30979,624,Monitor,96,50,2025-02-13,Southwest
30980,204,External HDD,45,500,2025-02-16,East
30981,989,Keyboard,3,2000,2025-09-23,West
30982,894,Laptop,37,75,2025-09-25,West
30983,157,Laptop,8,1200,2025-01-14,Central
30984,855,Headphones,1,1200,2025-03-02,South
30985,26,Keyboard,83,100,2025-09-24,South
30986,421,Keyboard,72,100,2025-10-05,North
30987,992,Mouse,87,800,2025-04-04,West
30988,820,Router,65,1000,2024-12-25,Northeast
30989,678,Webcam,30,25,2025-03-24,West
30990,761,USB Drive,68,100,2025-04-11,Southwest
30991,774,Mouse,85,25,2025-09-13,East
30992,264,Laptop,85,1200,2025-07-15,Central
30993,529,External HDD,37,50,2025-08-31,Central
30994,588,Printer,84,25,2025-09-09,West
30995,958,Monitor,28,25,2025-10-28,Central
30996,470,Router,89,75,2025-10-10,East
30997,254,Router,97,1000,2025-05-23,Northeast
30998,718,Monitor,55,400,2025-06-29,Southwest
30999,546,Printer,62,50,2025-03-17,Central
31000,147,Keyboard,15,500,2025-11-05,West
31001,326,Headphones,97,1000,2025-03-23,West
31002,338,Webcam,67,100,2025-05-11,Southwest
31003,740,Printer,16,100,2024-12-13,West
31004,118,Monitor,43,50,2025-10-11,South
31005,165,Laptop,90,2000,2025-07-11,Southwest
31006,550,USB Drive,93,400,2024-12-23,South
31007,911,Headphones,21,800,2024-12-03,Northeast
31008,870,Mouse,95,500,2025-10-05,Central
31009,808,Router,96,500,2025-11-22,West
31010,649,External HDD,72,400,2025-06-30,East
31011,821,Printer,43,800,2025-06-22,East
31012,758,USB Drive,7,800,2025-06-02,Northeast
31013,198,Router,7,75,2025-11-17,North
31014,374,Printer,53,800,2025-06-12,Southwest
31015,578,Mouse,58,100,2025-06-07,Central
31016,592,Keyboard,92,50,2025-05-05,Central
31017,564,Router,19,800,2025-09-29,West
31018,129,Webcam,27,75,2025-07-15,Southwest
31019,414,Mouse,20,1200,2025-10-06,East
31020,380,Webcam,31,50,2025-07-01,North
31021,880,Headphones,2,50,2025-09-28,Central
31022,993,Printer,85,400,2024-12-15,Southwest
31023,1,Headphones,61,2000,2025-03-18,Southwest
31024,167,Headphones,98,1200,2025-10-26,South
31025,16,Mouse,59,1000,2025-07-17,South
31026,657,Webcam,31,500,2024-11-25,South
31027,112,USB Drive,74,2000,2025-02-16,East
31028,368,Router,56,75,2025-04-11,Northeast
31029,102,Headphones,69,400,2025-10-11,Central
31030,594,Headphones,36,100,2025-01-27,East
31031,406,Router,30,400,2025-09-30,South
31032,982,Webcam,23,1200,2025-04-24,North
31033,507,USB Drive,39,400,2025-10-21,Central
31034,611,Monitor,73,100,2025-06-05,Southwest
31035,671,Monitor,84,50,2025-10-05,Northeast
31036,40,Laptop,99,100,2025-05-06,West
31037,667,Headphones,70,50,2025-02-13,Northeast
31038,548,Mouse,37,25,2025-04-30,Central
31039,381,Headphones,66,500,2025-02-10,North
31040,759,Headphones,59,400,2024-12-05,Central
31041,516,Monitor,82,25,2025-11-09,East
31042,497,Printer,69,25,2025-10-15,South
31043,886,Router,14,25,2025-04-07,Southwest
31044,965,Headphones,83,75,2025-03-16,Northeast
31045,281,Webcam,51,25,2025-11-05,Central
31046,351,Laptop,10,25,2025-05-26,Northeast
31047,334,Headphones,49,400,2025-05-26,South
31048,926,Router,53,400,2025-11-02,Northeast
31049,943,Webcam,53,2000,2025-10-10,North
31050,761,Router,96,1200,2025-08-19,South
31051,524,Monitor,89,50,2025-05-05,Southwest
31052,283,Mouse,46,75,2025-01-10,North
31053,941,Router,97,50,2025-11-17,Central
31054,728,Monitor,59,100,2025-03-13,Central
31055,319,Mouse,65,50,2025-07-01,Northeast
31056,823,Laptop,99,2000,2025-07-05,North
31057,414,Mouse,54,25,2025-04-22,South
31058,594,Headphones,58,400,2025-03-01,East
31059,14,Keyboard,39,50,2024-12-11,East
31060,56,Webcam,91,2000,2024-12-15,Northeast
31061,403,Monitor,74,2000,2024-12-06,Southwest
31062,342,Mouse,57,1000,2024-12-27,Central
31063,794,USB Drive,98,2000,2025-01-12,South
31064,199,Webcam,69,400,2025-08-10,Southwest
31065,860,External HDD,79,400,2025-03-10,North
31066,678,Printer,97,2000,2025-08-12,West
31067,965,Headphones,24,50,2025-02-05,Northeast
31068,292,Keyboard,51,75,2025-06-10,East
31069,658,Monitor,87,800,2025-09-07,South
31070,441,Headphones,1,1200,2025-10-02,East
31071,78,Headphones,78,800,2025-10-12,Northeast
31072,112,Webcam,92,50,2025-11-17,South
31073,535,Router,11,1200,2025-09-27,East
31074,375,Monitor,73,1200,2025-03-23,South
31075,116,USB Drive,85,25,2025-07-17,Central
31076,142,USB Drive,71,75,2025-01-22,East
31077,992,Webcam,71,50,2025-10-19,Southwest
31078,197,Laptop,91,100,2025-10-18,South
31079,790,Router,93,500,2025-02-07,Southwest
31080,540,Webcam,75,100,2024-11-27,West
31081,299,Keyboard,5,2000,2025-02-14,North
31082,76,Mouse,59,75,2025-02-13,Central
31083,530,Keyboard,12,400,2025-09-06,Central
31084,100,Laptop,91,75,2025-08-06,South
31085,479,Keyboard,52,50,2025-05-07,North
31086,973,Headphones,65,1000,2025-07-29,Northeast
31087,468,Monitor,8,400,2025-03-23,East
31088,636,Printer,54,100,2025-05-07,Central
31089,877,Laptop,33,25,2025-06-16,Central
31090,292,Headphones,42,1000,2025-09-28,East
31091,125,Keyboard,66,1000,2025-10-17,Central
31092,519,Printer,97,800,2024-12-22,Northeast
31093,23,USB Drive,68,25,2025-01-11,East
31094,162,Printer,35,50,2025-11-04,West
31095,629,External HDD,22,50,2025-04-24,West
31096,506,Headphones,39,2000,2024-11-28,West
31097,882,Printer,5,2000,2025-02-04,Southwest
31098,864,External HDD,8,400,2025-03-24,Southwest
31099,21,Webcam,62,75,2025-10-25,Central
31100,764,Webcam,99,50,2025-06-20,Southwest
31101,838,Headphones,51,800,2024-11-24,Central
31102,464,Printer,34,400,2025-09-26,Northeast
31103,483,Webcam,41,1000,2025-04-09,North
31104,502,Laptop,20,100,2025-01-30,Central
31105,943,External HDD,82,400,2025-11-08,Northeast
31106,309,Headphones,27,1000,2025-11-16,North
31107,596,External HDD,83,75,2025-11-14,Northeast
31108,874,Keyboard,73,800,2025-06-19,East
31109,553,Printer,84,75,2025-08-06,Northeast
31110,203,Webcam,71,25,2025-04-17,West
31111,416,Laptop,16,75,2025-02-28,Central
31112,640,Laptop,78,100,2025-05-21,West
31113,142,Monitor,73,400,2025-10-13,West
31114,856,Printer,7,500,2025-04-18,Central
31115,615,Webcam,21,1200,2025-04-30,East
31116,107,Keyboard,45,100,2025-09-04,Central
31117,991,Headphones,94,1000,2025-03-09,West
31118,529,Printer,78,75,2025-09-25,West
31119,537,Monitor,97,2000,2025-10-30,Central
31120,576,Printer,27,75,2025-03-11,Central
31121,969,Keyboard,77,25,2024-11-23,West
31122,854,Router,2,400,2025-03-05,West
31123,887,Monitor,93,50,2024-11-27,West
31124,749,Printer,71,50,2025-02-07,Central
31125,688,USB Drive,13,800,2024-12-04,Central
31126,291,Headphones,79,1000,2025-05-16,North
31127,805,USB Drive,19,1000,2025-02-01,East
31128,311,Headphones,73,400,2025-08-23,Northeast
31129,913,Keyboard,54,2000,2025-01-10,East
31130,668,Webcam,58,1200,2025-04-09,East
31131,385,Router,10,800,2025-08-23,Central
31132,53,Webcam,3,500,2025-02-09,North
31133,585,Monitor,17,400,2025-08-11,Central
31134,183,Laptop,10,500,2024-12-17,West
31135,369,Keyboard,89,2000,2025-06-02,Southwest
31136,701,Keyboard,43,75,2025-02-16,East
31137,13,Mouse,51,800,2025-05-10,Southwest
31138,559,Printer,50,1200,2025-01-03,Southwest
31139,960,Mouse,1,50,2025-06-17,Northeast
31140,160,External HDD,20,1200,2025-10-01,Northeast
31141,284,External HDD,87,1000,2025-08-04,South
31142,565,Keyboard,63,100,2025-05-03,Central
31143,287,Monitor,80,25,2025-04-21,West
31144,8,Headphones,42,100,2025-06-14,East
31145,72,Router,54,50,2025-04-18,Northeast
31146,892,Headphones,99,25,2024-12-15,West
31147,98,Webcam,57,2000,2025-04-23,South
31148,87,USB Drive,46,400,2025-08-21,Central
31149,842,Mouse,14,500,2025-06-07,North
31150,101,Monitor,76,25,2025-01-23,Southwest
31151,281,Webcam,54,100,2025-10-04,South
31152,883,Monitor,4,50,2025-02-16,South
31153,289,Headphones,63,50,2025-11-21,South
31154,749,Keyboard,21,50,2025-09-19,South
31155,196,Mouse,1,1200,2025-02-19,Southwest
31156,391,Laptop,60,1000,2025-10-23,East
31157,609,Keyboard,23,500,2025-01-15,North
31158,450,Printer,16,75,2025-10-10,West
31159,368,Router,14,1000,2025-05-22,Northeast
31160,430,Laptop,77,50,2025-01-14,West
31161,96,External HDD,2,50,2025-05-01,Northeast
31162,261,Headphones,77,25,2025-03-09,Southwest
31163,512,Monitor,7,50,2025-03-10,East
31164,121,Headphones,78,25,2025-11-21,East
31165,366,USB Drive,83,1000,2025-03-01,Northeast
31166,785,External HDD,70,500,2025-03-16,Northeast
31167,332,Mouse,78,1000,2025-02-14,West
31168,52,Webcam,90,50,2025-04-11,South
31169,396,Monitor,12,400,2025-04-28,East
31170,318,External HDD,24,2000,2025-04-01,Southwest
31171,675,Monitor,22,500,2025-01-14,Southwest
31172,702,Keyboard,46,800,2025-09-21,East
31173,277,Headphones,85,75,2025-03-17,Central
31174,597,Monitor,30,1200,2025-05-03,East
31175,194,Headphones,4,75,2025-03-12,Northeast
31176,693,Router,93,2000,2025-10-05,South
31177,21,Keyboard,38,1200,2025-01-18,East
31178,399,Mouse,75,800,2025-05-14,Northeast
31179,715,Mouse,44,1200,2025-07-21,East
31180,202,Router,80,500,2025-10-14,South
31181,466,USB Drive,25,25,2025-10-26,West
31182,151,Printer,68,400,2025-09-22,North
31183,896,Monitor,74,1000,2025-07-11,West
31184,159,Webcam,98,800,2024-11-26,Northeast
31185,310,Printer,80,1000,2025-02-03,West
31186,951,Webcam,56,25,2025-07-30,East
31187,504,Keyboard,4,75,2025-09-06,Northeast
31188,26,Router,64,400,2025-03-12,Southwest
31189,821,Monitor,82,1000,2025-05-28,East
31190,66,Laptop,45,1200,2025-10-11,West
31191,935,Mouse,83,1000,2025-02-11,North
31192,263,Headphones,96,75,2025-07-21,North
31193,472,External HDD,13,1200,2025-07-21,West
31194,167,USB Drive,19,100,2024-12-12,Central
31195,800,Router,9,100,2025-01-07,West
31196,154,Laptop,96,500,2025-08-16,Southwest
31197,343,Mouse,88,2000,2024-12-26,Northeast
31198,718,Printer,90,2000,2024-12-05,Southwest
31199,413,Monitor,68,400,2025-11-17,Northeast
31200,665,USB Drive,60,800,2025-02-26,North
31201,184,Laptop,62,2000,2025-08-30,Central
31202,671,Headphones,94,75,2024-12-15,North
31203,194,Mouse,33,500,2025-03-12,Southwest
31204,2,Mouse,97,1200,2025-02-02,North
31205,215,Mouse,31,400,2025-05-25,Central
31206,687,Router,62,75,2025-02-21,Northeast
31207,587,Printer,79,75,2025-09-30,Northeast
31208,797,Headphones,76,800,2025-07-04,West
31209,639,External HDD,75,1200,2025-07-29,Northeast
31210,483,Printer,45,100,2025-09-28,Central
31211,561,Webcam,50,100,2025-10-09,West
31212,969,Laptop,87,2000,2025-02-28,Southwest
31213,32,Printer,13,400,2025-01-26,Central
31214,670,Router,98,800,2025-01-13,Southwest
31215,15,USB Drive,91,1200,2025-08-22,South
31216,318,Mouse,36,25,2025-05-14,West
31217,846,External HDD,10,25,2025-08-22,South
31218,243,Mouse,50,500,2024-12-06,Northeast
31219,17,Mouse,46,500,2025-09-09,Central
31220,534,Monitor,60,100,2025-06-22,North
31221,756,External HDD,22,1000,2025-02-03,West
31222,926,USB Drive,87,400,2025-01-23,East
31223,81,Mouse,60,75,2025-04-10,Southwest
31224,656,Printer,34,400,2025-05-03,West
31225,436,Webcam,73,2000,2025-08-23,Northeast
31226,8,Monitor,2,2000,2025-02-06,East
31227,960,Printer,84,2000,2025-08-31,North
31228,679,Laptop,53,500,2025-10-25,West
31229,287,External HDD,72,500,2025-06-22,East
31230,780,External HDD,28,25,2025-05-03,Central
31231,801,Webcam,61,1000,2025-02-11,West
31232,186,Printer,84,50,2025-02-16,Central
31233,524,USB Drive,44,25,2025-11-15,Southwest
31234,793,Keyboard,7,50,2024-12-10,East
31235,422,Router,73,800,2025-08-20,Central
31236,816,Monitor,96,75,2025-03-04,Central
31237,466,Mouse,32,75,2025-10-17,East
31238,83,Monitor,61,1200,2025-03-06,East
31239,567,Mouse,29,2000,2025-03-16,East
31240,643,Monitor,27,800,2025-08-27,North
31241,637,Mouse,48,1200,2025-03-30,South
31242,483,External HDD,53,800,2025-05-02,South
31243,325,Webcam,27,25,2025-04-06,Northeast
31244,419,External HDD,15,100,2025-03-09,Central
31245,51,Laptop,96,100,2025-05-28,Northeast
31246,27,Router,2,500,2025-04-17,Central
31247,677,Mouse,15,1200,2025-10-05,South
31248,981,External HDD,44,800,2025-02-02,Northeast
31249,912,Monitor,44,75,2025-07-30,West
31250,988,Mouse,11,1000,2025-01-15,Southwest
31251,793,Laptop,73,500,2025-01-25,West
31252,545,Monitor,67,500,2025-04-18,Northeast
31253,62,Printer,96,500,2025-11-03,East
31254,657,Laptop,34,500,2025-05-18,West
31255,171,External HDD,52,800,2025-09-08,Central
31256,286,Mouse,68,1200,2025-03-13,East
31257,809,External HDD,29,500,2025-08-04,West
31258,117,Printer,48,1000,2025-09-29,Central
31259,4,Laptop,15,1200,2025-06-04,South
31260,66,USB Drive,11,400,2025-05-31,Central
31261,60,USB Drive,42,2000,2025-09-18,Northeast
31262,905,Headphones,49,400,2025-08-08,East
31263,502,Keyboard,74,1000,2025-05-23,Central
31264,799,Webcam,15,400,2025-02-02,East
31265,857,Headphones,11,75,2024-12-19,East
31266,229,Router,49,400,2025-03-25,West
31267,100,Monitor,10,400,2025-07-07,Southwest
31268,119,Router,16,75,2025-04-13,South
31269,69,Printer,87,75,2024-12-17,Northeast
31270,664,Webcam,11,25,2025-06-16,North
31271,792,Router,69,500,2025-11-05,Northeast
31272,221,Keyboard,78,75,2025-09-08,East
31273,941,Laptop,54,800,2025-11-12,West
31274,223,Webcam,87,75,2025-02-01,Southwest
31275,677,Monitor,49,800,2025-01-15,East
31276,954,Printer,21,25,2025-10-03,Southwest
31277,504,Monitor,95,2000,2025-09-12,South
31278,211,Monitor,13,500,2025-02-21,North
31279,791,Laptop,24,75,2025-08-27,East
31280,931,Headphones,83,1000,2025-06-09,Central
31281,575,Router,50,25,2025-09-19,Southwest
31282,886,Keyboard,50,2000,2025-09-02,West
31283,882,Mouse,68,800,2025-01-23,North
31284,262,Mouse,71,50,2025-11-16,North
31285,518,Printer,18,1200,2025-02-12,East
31286,248,USB Drive,63,1000,2025-09-23,East
31287,741,Webcam,54,400,2025-01-17,South
31288,798,Mouse,89,1000,2024-12-13,Central
31289,257,Laptop,60,75,2025-04-04,South
31290,63,USB Drive,76,2000,2025-03-29,West
31291,392,Webcam,55,50,2025-11-04,South
31292,540,Headphones,17,75,2025-09-17,Southwest
31293,857,Headphones,8,25,2025-05-14,Southwest
31294,417,Printer,3,400,2025-05-01,East
31295,53,Keyboard,39,50,2024-12-23,Southwest
31296,764,Headphones,31,500,2025-08-26,West
31297,38,Webcam,99,500,2025-03-25,East
31298,308,USB Drive,63,1000,2025-10-20,Central
31299,846,USB Drive,48,25,2025-04-30,Southwest
31300,651,Printer,96,500,2025-01-19,West
31301,898,Printer,81,800,2025-03-21,Southwest
31302,53,External HDD,74,50,2024-12-25,North
31303,606,Headphones,58,25,2025-06-23,East
31304,606,Monitor,45,1200,2025-01-19,East
31305,452,USB Drive,87,25,2025-05-13,North
31306,461,Mouse,3,100,2025-07-28,Southwest
31307,775,External HDD,77,2000,2025-10-20,Southwest
31308,486,Monitor,34,800,2025-06-13,Northeast
31309,835,Printer,53,2000,2025-09-08,Northeast
31310,137,Laptop,23,800,2025-06-15,Central
31311,974,Mouse,49,50,2025-10-19,North
31312,372,Laptop,92,2000,2024-12-26,Northeast
31313,959,Headphones,31,50,2024-12-26,Northeast
31314,256,Laptop,90,75,2025-10-10,South
31315,395,Router,72,100,2025-01-05,Northeast
31316,37,Monitor,21,500,2025-03-24,Southwest
31317,654,Printer,56,1200,2025-04-07,Southwest
31318,147,Keyboard,11,75,2025-01-18,South
31319,8,Router,3,800,2025-10-25,Northeast
31320,251,Monitor,7,500,2025-08-29,Southwest
31321,647,Laptop,38,1000,2025-05-23,Central
31322,571,Mouse,68,500,2025-05-18,Central
31323,635,Monitor,55,50,2025-02-24,Central
31324,447,Laptop,93,1200,2025-09-10,South
31325,263,Webcam,9,400,2025-02-03,Central
31326,632,USB Drive,73,1200,2025-04-28,North
31327,439,Laptop,67,25,2025-04-09,South
31328,259,Webcam,81,800,2025-04-30,Northeast
31329,323,Keyboard,10,800,2025-10-10,Central
31330,530,USB Drive,45,1000,2025-10-02,Southwest
31331,301,Mouse,23,1000,2025-03-19,West
31332,865,Mouse,18,75,2025-02-09,West
31333,485,Monitor,62,50,2025-08-28,East
31334,92,External HDD,56,75,2025-06-17,West
31335,164,Keyboard,5,800,2025-10-09,Northeast
31336,656,External HDD,90,75,2025-06-26,West
31337,335,USB Drive,81,500,2024-12-31,Southwest
31338,925,Headphones,82,50,2025-10-14,West
31339,315,Monitor,80,500,2025-09-18,Central
31340,914,Printer,68,500,2025-08-21,East
31341,945,Printer,83,75,2025-10-27,Northeast
31342,238,Mouse,80,100,2025-02-06,West
31343,686,Router,85,2000,2025-02-28,Central
31344,83,Monitor,36,400,2025-09-23,East
31345,669,Headphones,2,1000,2025-08-11,West
31346,966,Mouse,29,1200,2025-04-02,North
31347,109,Mouse,75,800,2024-12-27,East
31348,178,Mouse,25,400,2025-07-31,North
31349,250,Printer,23,50,2025-06-29,Northeast
31350,765,Mouse,53,800,2025-02-16,Northeast
31351,567,Router,64,1200,2025-01-21,Central
31352,667,Headphones,78,800,2024-12-26,South
31353,903,Webcam,76,800,2024-11-29,West
31354,91,Monitor,75,25,2025-11-02,Central
31355,339,Mouse,4,800,2025-06-26,Central
31356,638,Keyboard,74,500,2025-10-09,North
31357,849,Keyboard,13,1200,2024-12-22,Southwest
31358,169,Printer,29,1200,2025-08-04,East
31359,139,External HDD,21,100,2025-02-21,East
31360,517,External HDD,98,100,2025-01-28,Central
31361,578,Webcam,8,1000,2024-12-25,West
31362,623,Printer,98,75,2025-06-13,South
31363,184,External HDD,8,100,2025-05-27,East
31364,780,Keyboard,93,2000,2024-11-30,South
31365,170,USB Drive,84,1200,2025-01-04,Southwest
31366,362,Headphones,39,50,2025-11-17,East
31367,244,Router,81,800,2025-04-23,East
31368,843,Router,39,2000,2025-06-01,Southwest
31369,138,Headphones,92,25,2025-01-06,West
31370,28,Webcam,53,800,2025-05-03,North
31371,519,Laptop,70,75,2025-05-17,East
31372,398,Monitor,37,100,2025-06-15,South
31373,333,Laptop,95,75,2025-05-10,Central
31374,965,Monitor,71,100,2025-07-05,North
